date,value,item
1986-09-01,2.373,"Bacon, sliced, per lb. (453.6 gm)"
1987-09-01,2.28,"Bacon, sliced, per lb. (453.6 gm)"
1988-09-01,1.835,"Bacon, sliced, per lb. (453.6 gm)"
1989-09-01,1.716,"Bacon, sliced, per lb. (453.6 gm)"
1990-09-01,2.176,"Bacon, sliced, per lb. (453.6 gm)"
1991-09-01,2.16,"Bacon, sliced, per lb. (453.6 gm)"
1992-09-01,1.925,"Bacon, sliced, per lb. (453.6 gm)"
1993-09-01,1.982,"Bacon, sliced, per lb. (453.6 gm)"
1994-09-01,1.973,"Bacon, sliced, per lb. (453.6 gm)"
1995-09-01,2.042,"Bacon, sliced, per lb. (453.6 gm)"
1996-09-01,2.809,"Bacon, sliced, per lb. (453.6 gm)"
1997-09-01,2.75,"Bacon, sliced, per lb. (453.6 gm)"
1998-09-01,2.576,"Bacon, sliced, per lb. (453.6 gm)"
1999-09-01,2.58,"Bacon, sliced, per lb. (453.6 gm)"
2000-09-01,3.209,"Bacon, sliced, per lb. (453.6 gm)"
2001-09-01,3.487,"Bacon, sliced, per lb. (453.6 gm)"
2002-09-01,3.155,"Bacon, sliced, per lb. (453.6 gm)"
2003-09-01,3.219,"Bacon, sliced, per lb. (453.6 gm)"
2004-09-01,3.589,"Bacon, sliced, per lb. (453.6 gm)"
2005-09-01,3.404,"Bacon, sliced, per lb. (453.6 gm)"
2006-09-01,3.552,"Bacon, sliced, per lb. (453.6 gm)"
2007-09-01,3.784,"Bacon, sliced, per lb. (453.6 gm)"
2008-09-01,3.725,"Bacon, sliced, per lb. (453.6 gm)"
2009-09-01,3.592,"Bacon, sliced, per lb. (453.6 gm)"
2010-09-01,4.574,"Bacon, sliced, per lb. (453.6 gm)"
2011-09-01,4.819,"Bacon, sliced, per lb. (453.6 gm)"
2012-09-01,4.692,"Bacon, sliced, per lb. (453.6 gm)"
2013-09-01,5.68,"Bacon, sliced, per lb. (453.6 gm)"
2014-09-01,5.953,"Bacon, sliced, per lb. (453.6 gm)"
2015-09-01,5.734,"Bacon, sliced, per lb. (453.6 gm)"
2016-09-01,5.481,"Bacon, sliced, per lb. (453.6 gm)"
2017-09-01,6.366,"Bacon, sliced, per lb. (453.6 gm)"
2018-09-01,5.501,"Bacon, sliced, per lb. (453.6 gm)"
2019-09-01,5.571,"Bacon, sliced, per lb. (453.6 gm)"
2020-09-01,,"Bacon, sliced, per lb. (453.6 gm)"
1980-10-01,1.641,"Bacon, sliced, per lb. (453.6 gm)"
1981-10-01,1.78,"Bacon, sliced, per lb. (453.6 gm)"
1982-10-01,2.334,"Bacon, sliced, per lb. (453.6 gm)"
1983-10-01,1.857,"Bacon, sliced, per lb. (453.6 gm)"
1984-10-01,1.895,"Bacon, sliced, per lb. (453.6 gm)"
1985-10-01,1.945,"Bacon, sliced, per lb. (453.6 gm)"
1986-10-01,2.298,"Bacon, sliced, per lb. (453.6 gm)"
1987-10-01,2.193,"Bacon, sliced, per lb. (453.6 gm)"
1988-10-01,1.86,"Bacon, sliced, per lb. (453.6 gm)"
1989-10-01,1.768,"Bacon, sliced, per lb. (453.6 gm)"
1990-10-01,2.208,"Bacon, sliced, per lb. (453.6 gm)"
1991-10-01,2.121,"Bacon, sliced, per lb. (453.6 gm)"
1992-10-01,1.892,"Bacon, sliced, per lb. (453.6 gm)"
1993-10-01,1.988,"Bacon, sliced, per lb. (453.6 gm)"
1994-10-01,1.965,"Bacon, sliced, per lb. (453.6 gm)"
1995-10-01,2.117,"Bacon, sliced, per lb. (453.6 gm)"
1996-10-01,2.721,"Bacon, sliced, per lb. (453.6 gm)"
1997-10-01,2.73,"Bacon, sliced, per lb. (453.6 gm)"
1998-10-01,2.567,"Bacon, sliced, per lb. (453.6 gm)"
1999-10-01,2.57,"Bacon, sliced, per lb. (453.6 gm)"
2000-10-01,3.069,"Bacon, sliced, per lb. (453.6 gm)"
2001-10-01,3.338,"Bacon, sliced, per lb. (453.6 gm)"
2002-10-01,3.24,"Bacon, sliced, per lb. (453.6 gm)"
2003-10-01,3.161,"Bacon, sliced, per lb. (453.6 gm)"
2004-10-01,3.606,"Bacon, sliced, per lb. (453.6 gm)"
2005-10-01,3.327,"Bacon, sliced, per lb. (453.6 gm)"
2006-10-01,3.61,"Bacon, sliced, per lb. (453.6 gm)"
2007-10-01,3.883,"Bacon, sliced, per lb. (453.6 gm)"
2008-10-01,3.745,"Bacon, sliced, per lb. (453.6 gm)"
2009-10-01,3.603,"Bacon, sliced, per lb. (453.6 gm)"
2010-10-01,4.773,"Bacon, sliced, per lb. (453.6 gm)"
2011-10-01,4.586,"Bacon, sliced, per lb. (453.6 gm)"
2012-10-01,4.661,"Bacon, sliced, per lb. (453.6 gm)"
2013-10-01,5.708,"Bacon, sliced, per lb. (453.6 gm)"
2014-10-01,5.759,"Bacon, sliced, per lb. (453.6 gm)"
2015-10-01,5.899,"Bacon, sliced, per lb. (453.6 gm)"
2016-10-01,5.375,"Bacon, sliced, per lb. (453.6 gm)"
2017-10-01,6.066,"Bacon, sliced, per lb. (453.6 gm)"
2018-10-01,5.37,"Bacon, sliced, per lb. (453.6 gm)"
2019-10-01,5.653,"Bacon, sliced, per lb. (453.6 gm)"
2020-10-01,,"Bacon, sliced, per lb. (453.6 gm)"
1980-11-01,1.684,"Bacon, sliced, per lb. (453.6 gm)"
1981-11-01,1.766,"Bacon, sliced, per lb. (453.6 gm)"
1982-11-01,2.186,"Bacon, sliced, per lb. (453.6 gm)"
1983-11-01,1.773,"Bacon, sliced, per lb. (453.6 gm)"
1984-11-01,1.867,"Bacon, sliced, per lb. (453.6 gm)"
1985-11-01,1.932,"Bacon, sliced, per lb. (453.6 gm)"
1986-11-01,2.187,"Bacon, sliced, per lb. (453.6 gm)"
1987-11-01,2.071,"Bacon, sliced, per lb. (453.6 gm)"
1988-11-01,1.802,"Bacon, sliced, per lb. (453.6 gm)"
1989-11-01,1.82,"Bacon, sliced, per lb. (453.6 gm)"
1990-11-01,2.242,"Bacon, sliced, per lb. (453.6 gm)"
1991-11-01,2.071,"Bacon, sliced, per lb. (453.6 gm)"
1992-11-01,1.85,"Bacon, sliced, per lb. (453.6 gm)"
1993-11-01,2.008,"Bacon, sliced, per lb. (453.6 gm)"
1994-11-01,1.917,"Bacon, sliced, per lb. (453.6 gm)"
1995-11-01,2.155,"Bacon, sliced, per lb. (453.6 gm)"
1996-11-01,2.656,"Bacon, sliced, per lb. (453.6 gm)"
1997-11-01,2.665,"Bacon, sliced, per lb. (453.6 gm)"
1998-11-01,2.619,"Bacon, sliced, per lb. (453.6 gm)"
1999-11-01,2.658,"Bacon, sliced, per lb. (453.6 gm)"
2000-11-01,3.053,"Bacon, sliced, per lb. (453.6 gm)"
2001-11-01,3.297,"Bacon, sliced, per lb. (453.6 gm)"
2002-11-01,3.211,"Bacon, sliced, per lb. (453.6 gm)"
2003-11-01,3.228,"Bacon, sliced, per lb. (453.6 gm)"
2004-11-01,3.438,"Bacon, sliced, per lb. (453.6 gm)"
2005-11-01,3.262,"Bacon, sliced, per lb. (453.6 gm)"
2006-11-01,3.444,"Bacon, sliced, per lb. (453.6 gm)"
2007-11-01,3.656,"Bacon, sliced, per lb. (453.6 gm)"
2008-11-01,3.597,"Bacon, sliced, per lb. (453.6 gm)"
2009-11-01,3.498,"Bacon, sliced, per lb. (453.6 gm)"
2010-11-01,4.697,"Bacon, sliced, per lb. (453.6 gm)"
2011-11-01,4.637,"Bacon, sliced, per lb. (453.6 gm)"
2012-11-01,4.64,"Bacon, sliced, per lb. (453.6 gm)"
2013-11-01,5.615,"Bacon, sliced, per lb. (453.6 gm)"
2014-11-01,5.574,"Bacon, sliced, per lb. (453.6 gm)"
2015-11-01,5.847,"Bacon, sliced, per lb. (453.6 gm)"
2016-11-01,5.106,"Bacon, sliced, per lb. (453.6 gm)"
2017-11-01,5.708,"Bacon, sliced, per lb. (453.6 gm)"
2018-11-01,5.392,"Bacon, sliced, per lb. (453.6 gm)"
2019-11-01,5.505,"Bacon, sliced, per lb. (453.6 gm)"
2020-11-01,,"Bacon, sliced, per lb. (453.6 gm)"
1980-12-01,1.711,"Bacon, sliced, per lb. (453.6 gm)"
1981-12-01,1.751,"Bacon, sliced, per lb. (453.6 gm)"
1982-12-01,2.128,"Bacon, sliced, per lb. (453.6 gm)"
1983-12-01,1.758,"Bacon, sliced, per lb. (453.6 gm)"
1984-12-01,1.89,"Bacon, sliced, per lb. (453.6 gm)"
1985-12-01,1.918,"Bacon, sliced, per lb. (453.6 gm)"
1986-12-01,2.159,"Bacon, sliced, per lb. (453.6 gm)"
1987-12-01,2.02,"Bacon, sliced, per lb. (453.6 gm)"
1988-12-01,1.792,"Bacon, sliced, per lb. (453.6 gm)"
1989-12-01,1.956,"Bacon, sliced, per lb. (453.6 gm)"
1990-12-01,2.283,"Bacon, sliced, per lb. (453.6 gm)"
1991-12-01,1.994,"Bacon, sliced, per lb. (453.6 gm)"
1992-12-01,1.863,"Bacon, sliced, per lb. (453.6 gm)"
1993-12-01,2.018,"Bacon, sliced, per lb. (453.6 gm)"
1994-12-01,1.892,"Bacon, sliced, per lb. (453.6 gm)"
1995-12-01,2.166,"Bacon, sliced, per lb. (453.6 gm)"
1996-12-01,2.642,"Bacon, sliced, per lb. (453.6 gm)"
1997-12-01,2.607,"Bacon, sliced, per lb. (453.6 gm)"
1998-12-01,2.58,"Bacon, sliced, per lb. (453.6 gm)"
1999-12-01,2.752,"Bacon, sliced, per lb. (453.6 gm)"
2000-12-01,3.028,"Bacon, sliced, per lb. (453.6 gm)"
2001-12-01,3.3,"Bacon, sliced, per lb. (453.6 gm)"
2002-12-01,3.242,"Bacon, sliced, per lb. (453.6 gm)"
2003-12-01,3.182,"Bacon, sliced, per lb. (453.6 gm)"
2004-12-01,3.369,"Bacon, sliced, per lb. (453.6 gm)"
2005-12-01,3.327,"Bacon, sliced, per lb. (453.6 gm)"
2006-12-01,3.458,"Bacon, sliced, per lb. (453.6 gm)"
2007-12-01,3.688,"Bacon, sliced, per lb. (453.6 gm)"
2008-12-01,3.67,"Bacon, sliced, per lb. (453.6 gm)"
2009-12-01,3.57,"Bacon, sliced, per lb. (453.6 gm)"
2010-12-01,4.16,"Bacon, sliced, per lb. (453.6 gm)"
2011-12-01,4.55,"Bacon, sliced, per lb. (453.6 gm)"
2012-12-01,4.639,"Bacon, sliced, per lb. (453.6 gm)"
2013-12-01,5.544,"Bacon, sliced, per lb. (453.6 gm)"
2014-12-01,5.531,"Bacon, sliced, per lb. (453.6 gm)"
2015-12-01,5.734,"Bacon, sliced, per lb. (453.6 gm)"
2016-12-01,5.102,"Bacon, sliced, per lb. (453.6 gm)"
2017-12-01,5.629,"Bacon, sliced, per lb. (453.6 gm)"
2018-12-01,5.502,"Bacon, sliced, per lb. (453.6 gm)"
2019-12-01,5.474,"Bacon, sliced, per lb. (453.6 gm)"
2020-12-01,,"Bacon, sliced, per lb. (453.6 gm)"
1980-01-01,0.484,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1981-01-01,0.551,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1982-01-01,0.545,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1983-01-01,0.486,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1984-01-01,0.484,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1985-01-01,0.475,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1986-01-01,0.456,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1987-01-01,0.416,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1988-01-01,0.446,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1989-01-01,0.489,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1990-01-01,0.501,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1991-01-01,0.494,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1992-01-01,0.516,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1993-01-01,0.526,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1994-01-01,0.515,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1995-01-01,0.523,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1996-01-01,0.552,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1997-01-01,0.56,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1998-01-01,0.546,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1999-01-01,0.551,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2000-01-01,0.499,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2002-01-01,,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2003-01-01,0.441,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2004-01-01,0.482,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2005-01-01,0.597,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2006-01-01,0.532,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2007-01-01,0.563,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2008-01-01,0.568,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2009-01-01,0.797,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2010-01-01,0.754,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2011-01-01,0.742,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2012-01-01,0.739,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2013-01-01,0.715,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2014-01-01,0.731,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2015-01-01,0.692,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2016-01-01,0.709,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2017-01-01,0.7,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2018-01-01,0.682,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2019-01-01,0.73,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2020-01-01,0.716,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1980-02-01,0.488,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1981-02-01,0.554,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1982-02-01,0.547,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1983-02-01,0.473,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1984-02-01,0.485,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1985-02-01,0.472,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1986-02-01,0.455,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1987-02-01,0.411,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1988-02-01,0.462,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1989-02-01,0.495,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1990-02-01,0.476,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1991-02-01,0.492,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1992-02-01,0.515,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1993-02-01,0.53,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1994-02-01,0.543,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1995-02-01,0.518,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1996-02-01,0.552,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1997-02-01,0.565,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1998-02-01,0.547,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1999-02-01,0.54,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2000-02-01,0.492,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2002-02-01,,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2003-02-01,0.447,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2004-02-01,0.487,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2005-02-01,0.575,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2006-02-01,0.534,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2007-02-01,0.554,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2008-02-01,0.583,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2009-02-01,0.783,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2010-02-01,0.759,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2011-02-01,0.747,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2012-02-01,0.718,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2013-02-01,0.708,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2014-02-01,0.732,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2015-02-01,0.689,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2016-02-01,0.707,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2017-02-01,0.695,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2018-02-01,0.691,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2019-02-01,0.762,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2020-02-01,0.734,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1980-03-01,0.489,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1981-03-01,0.563,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1982-03-01,0.516,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1983-03-01,0.468,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1984-03-01,0.476,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1985-03-01,0.476,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1986-03-01,0.453,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1987-03-01,0.394,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1988-03-01,0.468,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1989-03-01,0.488,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1990-03-01,0.502,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1991-03-01,0.498,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1992-03-01,0.515,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1993-03-01,0.525,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1994-03-01,0.556,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1995-03-01,0.511,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1996-03-01,0.556,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1997-03-01,0.564,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1998-03-01,0.545,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1999-03-01,0.544,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2000-03-01,0.481,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2002-03-01,,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2003-03-01,0.44,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2004-03-01,0.504,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2005-03-01,0.57,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2006-03-01,0.534,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2007-03-01,0.548,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2008-03-01,0.584,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2009-03-01,0.774,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2010-03-01,0.764,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2011-03-01,0.745,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2012-03-01,0.7,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2013-03-01,0.714,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2014-03-01,0.733,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2015-03-01,0.67,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2016-03-01,0.711,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2017-03-01,0.692,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2018-03-01,0.682,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2019-03-01,0.757,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2020-03-01,0.733,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1980-04-01,0.511,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1981-04-01,0.572,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1982-04-01,0.504,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1983-04-01,0.47,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1984-04-01,0.471,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1985-04-01,0.475,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1986-04-01,0.453,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1987-04-01,0.398,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1988-04-01,0.488,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1989-04-01,0.482,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1990-04-01,0.497,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1991-04-01,0.502,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1992-04-01,0.522,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1993-04-01,0.522,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1994-04-01,0.575,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1995-04-01,0.515,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1996-04-01,0.538,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1997-04-01,0.558,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1998-04-01,0.544,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1999-04-01,0.548,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2000-04-01,0.49,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2002-04-01,,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2003-04-01,0.44,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2004-04-01,0.503,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2005-04-01,0.584,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2006-04-01,0.538,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2007-04-01,0.556,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2008-04-01,0.608,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2009-04-01,0.757,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2010-04-01,0.759,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2011-04-01,0.734,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2012-04-01,0.696,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2013-04-01,0.724,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2014-04-01,0.75,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2015-04-01,0.67,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2016-04-01,0.703,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2017-04-01,0.686,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2018-04-01,0.685,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2019-04-01,0.767,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2020-04-01,,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1980-05-01,0.51,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1981-05-01,0.575,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1982-05-01,0.508,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1983-05-01,0.468,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1984-05-01,0.471,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1985-05-01,0.472,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1986-05-01,0.451,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1987-05-01,0.395,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1988-05-01,0.497,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1989-05-01,0.485,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1990-05-01,0.496,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1991-05-01,0.502,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1992-05-01,0.524,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1993-05-01,0.518,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1994-05-01,0.562,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1995-05-01,0.518,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1996-05-01,0.548,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1997-05-01,0.563,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1998-05-01,0.541,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1999-05-01,0.551,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2000-05-01,,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2002-05-01,0.472,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2003-05-01,0.429,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2004-05-01,0.528,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2005-05-01,0.552,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2006-05-01,0.549,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2007-05-01,0.544,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2008-05-01,0.704,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2009-05-01,0.773,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2010-05-01,0.746,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2011-05-01,0.767,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2012-05-01,0.677,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2013-05-01,0.702,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2014-05-01,0.739,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2015-05-01,0.676,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2016-05-01,0.747,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2017-05-01,0.726,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2018-05-01,0.698,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2019-05-01,0.761,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
2020-05-01,0.748,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1980-06-01,0.521,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1981-06-01,0.572,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
1982-06-01,0.499,"Rice, white, long grain, uncooked, per lb. (453.6 gm)"
